Crop,Season,State,Area,Production,Annual_Rainfall
Potato,Rabi,Uttarakhand,6803.0,143706,Mid
Ragi,Kharif,Uttarakhand,127391.0,129586,Mid
Rapeseed &Mustard,Rabi,Uttarakhand,11423.0,6497,Mid
Rice,Kharif,Uttarakhand,271219.0,511526,Mid
Rice,Rabi,Uttarakhand,4090.0,11649,Mid
Sannhamp,Whole Year,Uttarakhand,4007.0,1262,Mid
Sesamum,Kharif,Uttarakhand,2152.0,269,Mid
Small millets,Kharif,Uttarakhand,73179.0,62634,Mid
Soyabean,Kharif,Uttarakhand,11488.0,7295,Mid
Sugarcane,Whole Year,Uttarakhand,122453.0,7362658,Mid
Sunflower,Kharif,Uttarakhand,238.0,182,Mid
Tobacco,Whole Year,Uttarakhand,738.0,2858,Mid
Turmeric,Whole Year,Uttarakhand,142.0,295,Mid
Urad,Kharif,Uttarakhand,9805.0,3680,Mid
Urad,Rabi,Uttarakhand,801.0,360,Mid
Wheat,Rabi,Uttarakhand,374802.0,721653,Mid
Arhar/Tur,Rabi,Jharkhand,18045.15,30067,Mid
Gram,Rabi,Jharkhand,9748.47,8312,Mid
Maize,Autumn,Jharkhand,62780.33,74310,Mid
Masoor,Rabi,Jharkhand,3053.66,2381,Mid
Potato,Rabi,Jharkhand,12269.37,91201,Mid
Potato,Winter,Jharkhand,10525.78,74589,Mid
Ragi,Autumn,Jharkhand,26659.73,32959,Mid
Rapeseed &Mustard,Rabi,Jharkhand,4704.34,3602,Mid
Rice,Autumn,Jharkhand,136359.61,89082,Mid
Rice,Winter,Jharkhand,922658.68,974008,Mid
Wheat,Rabi,Jharkhand,57203.69,78365,Mid
Arhar/Tur,Kharif,Bihar,38855.0,48100,Mid
Bajra,Kharif,Bihar,1568.0,1638,Mid
Banana,Whole Year,Bihar,13007.0,215248,Mid
Barley,Rabi,Bihar,21446.0,24007,Mid
Castor seed,Kharif,Bihar,155.0,154,Mid
Coriander,Whole Year,Bihar,2169.0,1500,Mid
Dry chillies,Whole Year,Bihar,3233.0,2198,Mid
Garlic,Whole Year,Bihar,2797.0,3605,Mid
Ginger,Kharif,Bihar,350.0,539,Mid
Gram,Rabi,Bihar,80322.0,78593,Mid
Groundnut,Kharif,Bihar,468.0,231,Mid
Horse-gram,Kharif,Bihar,15425.0,11399,Mid
Jowar,Kharif,Bihar,1513.0,1527,Mid
Jute,Kharif,Bihar,154588.0,1147358,Mid
Khesari,Rabi,Bihar,133064.0,122574,Mid
Linseed,Rabi,Bihar,34696.0,27202,Mid
Maize,Kharif,Bihar,259030.0,438013,Mid
Maize,Rabi,Bihar,196338.0,594736,Mid
Maize,Summer,Bihar,161062.0,440821,Mid
Masoor,Rabi,Bihar,171037.0,159754,Mid
Mesta,Kharif,Bihar,20011.0,138908,Mid
Moong(Green Gram),Kharif,Bihar,8398.0,4231,Mid
Moong(Green Gram),Rabi,Bihar,24894.0,11255,Mid
Moong(Green Gram),Summer,Bihar,181373.0,88908,Mid
Onion,Whole Year,Bihar,14545.0,137965,Mid
Other  Rabi pulses,Rabi,Bihar,3298.0,2450,Mid
Peas & beans (Pulses),Rabi,Bihar,23740.0,22172,Mid
Potato,Whole Year,Bihar,142013.0,1351846,Mid
Ragi,Kharif,Bihar,15187.0,10236,Mid
Rapeseed &Mustard,Rabi,Bihar,83666.0,68975,Mid
Rice,Autumn,Bihar,553904.0,688189,Mid
Rice,Kharif,Bihar,190236.0,270831,Mid
Rice,Summer,Bihar,116885.0,169902,Mid
Safflower,Rabi,Bihar,200.0,162,Mid
Sannhamp,Whole Year,Bihar,3441.0,2467,Mid
Sesamum,Kharif,Bihar,3795.0,2840,Mid
Small millets,Kharif,Bihar,7010.0,5325,Mid
Sugarcane,Whole Year,Bihar,103100.0,4285888,Mid
Sunflower,Kharif,Bihar,17531.0,24157,Mid
Sweet potato,Whole Year,Bihar,4551.0,63938,Mid
Tobacco,Whole Year,Bihar,14353.0,15960,Mid
Turmeric,Whole Year,Bihar,2789.0,2758,Mid
Urad,Kharif,Bihar,24199.0,18009,Mid
Wheat,Rabi,Bihar,2076839.0,3688941,Mid
Arhar/Tur,Kharif,Chhattisgarh,52307.0,31541,High
Bajra,Kharif,Chhattisgarh,47.0,19,High
Bajra,Whole Year,Chhattisgarh,283.0,11291,High
Barley,Rabi,Chhattisgarh,4354.0,4337,High
Castor seed,Kharif,Chhattisgarh,84.0,27,High
Coriander,Whole Year,Chhattisgarh,3958.0,1159,High
Cotton(lint),Kharif,Chhattisgarh,92.0,182,High
Dry chillies,Whole Year,Chhattisgarh,6486.0,4248,High
Garlic,Whole Year,Chhattisgarh,910.0,2576,High
Ginger,Whole Year,Chhattisgarh,1291.0,1353,High
Gram,Rabi,Chhattisgarh,204701.0,197332,High
Groundnut,Kharif,Chhattisgarh,36318.0,40240,High
Horse-gram,Kharif,Chhattisgarh,52598.0,17492,High
Horse-gram,Rabi,Chhattisgarh,3149.0,910,High
Jowar,Kharif,Chhattisgarh,7595.0,7603,High
Khesari,Rabi,Chhattisgarh,460893.0,278840,High
Linseed,Rabi,Chhattisgarh,74975.0,23092,High
Maize,Kharif,Chhattisgarh,98575.0,135048,High
Masoor,Rabi,Chhattisgarh,18024.0,6163,High
Mesta,Kharif,Chhattisgarh,1219.0,2432,High
Moong(Green Gram),Kharif,Chhattisgarh,9804.0,2713,High
Moong(Green Gram),Rabi,Chhattisgarh,8197.0,2081,High
Niger seed,Kharif,Chhattisgarh,74381.0,13100,High
Onion,Whole Year,Chhattisgarh,4441.0,32548,High
Other  Rabi pulses,Rabi,Chhattisgarh,1318.0,429,High
Peas & beans (Pulses),Rabi,Chhattisgarh,17307.0,6497,High
Potato,Whole Year,Chhattisgarh,10228.0,49238,High
Ragi,Kharif,Chhattisgarh,10647.0,3109,High
Rapeseed &Mustard,Rabi,Chhattisgarh,55314.0,22789,High
Safflower,Rabi,Chhattisgarh,880.0,214,High
Sannhamp,Whole Year,Chhattisgarh,1702.0,577,High
Sesamum,Kharif,Chhattisgarh,25084.0,7099,High
Small millets,Kharif,Chhattisgarh,251048.0,64646,High
Soyabean,Kharif,Chhattisgarh,20835.0,18376,High
Sugarcane,Whole Year,Chhattisgarh,5148.0,13290,High
Sunflower,Kharif,Chhattisgarh,6092.0,2076,High
Sweet potato,Whole Year,Chhattisgarh,2665.0,15235,High
Tobacco,Whole Year,Chhattisgarh,41.0,23,High
Turmeric,Whole Year,Chhattisgarh,678.0,616,High
Urad,Kharif,Chhattisgarh,115663.0,33645,High
Urad,Rabi,Chhattisgarh,5621.0,1438,High
Wheat,Rabi,Chhattisgarh,106109.0,113138,High
Arhar/Tur,Kharif,Delhi,134.0,189,Mid
Bajra,Kharif,Delhi,2334.0,3762,Mid
Barley,Kharif,Delhi,86.0,255,Mid
Gram,Rabi,Delhi,42.0,64,Mid
Jowar,Kharif,Delhi,8686.0,10727,Mid
Maize,Kharif,Delhi,93.0,184,Mid
Potato,Whole Year,Delhi,62.0,306,Mid
Rice,Kharif,Delhi,6549.0,17909,Mid
Wheat,Rabi,Delhi,18973.0,82893,Mid
Arhar/Tur,Kharif,Gujarat,296700.0,258000,Low
Bajra,Kharif,Gujarat,900700.0,1234300,Low
Bajra,Summer,Gujarat,170500.0,365500,Low
Banana,Whole Year,Gujarat,28200.0,2027400,Low
Castor seed,Kharif,Gujarat,290300.0,541100,Low
Cotton(lint),Kharif,Gujarat,1641000.0,4026900,Low
Dry chillies,Whole Year,Gujarat,9100.0,8400,Low
Garlic,Whole Year,Gujarat,27100.0,189800,Low
Gram,Rabi,Gujarat,149600.0,132300,Low
Groundnut,Kharif,Gujarat,1912800.0,4336500,Low
Groundnut,Summer,Gujarat,90600.0,141000,Low
Guar seed,Whole Year,Gujarat,266000.0,203800,Low
Jowar,Kharif,Gujarat,122100.0,135900,Low
Jowar,Rabi,Gujarat,50500.0,37700,Low
Maize,Kharif,Gujarat,484400.0,831900,Low
Moong(Green Gram),Kharif,Gujarat,206800.0,121200,Low
Moth,Kharif,Gujarat,47200.0,27100,Low
Onion,Whole Year,Gujarat,49100.0,1474600,Low
Other  Rabi pulses,Rabi,Gujarat,5100.0,2600,Low
Potato,Whole Year,Gujarat,31000.0,738300,Low
Ragi,Kharif,Gujarat,20800.0,24000,Low
Rapeseed &Mustard,Rabi,Gujarat,269300.0,395500,Low
Rice,Kharif,Gujarat,651400.0,1193200,Low
Rice,Summer,Gujarat,23900.0,83800,Low
Sesamum,Kharif,Gujarat,402400.0,240800,Low
Small millets,Kharif,Gujarat,6800.0,2100,Low
Small millets,Rabi,Gujarat,10300.0,3700,Low
Sugarcane,Whole Year,Gujarat,176200.0,12669000,Low
Tobacco,Whole Year,Gujarat,68200.0,124800,Low
Urad,Kharif,Gujarat,107500.0,71300,Low
Wheat,Rabi,Gujarat,759500.0,2036500,Low
Arhar/Tur,Kharif,Haryana,25807.0,31000,Low
Bajra,Kharif,Haryana,624513.0,886300,Low
Barley,Rabi,Haryana,27100.0,73000,Low
Cotton(lint),Kharif,Haryana,526038.0,1407000,Low
Dry chillies,Whole Year,Haryana,1342.0,1400,Low
Gram,Rabi,Haryana,122845.0,100000,Low
Groundnut,Kharif,Haryana,1538.0,1100,Low
Horse-gram,Kharif,Haryana,4336.0,700,Low
Jowar,Kharif,Haryana,100945.0,26000,Low
Maize,Kharif,Haryana,16570.0,41000,Low
Masoor,Rabi,Haryana,6264.0,5100,Low
Moong(Green Gram),Kharif,Haryana,25215.0,4000,Low
Moth,Kharif,Haryana,10365.0,800,Low
Onion,Whole Year,Haryana,3319.0,80700,Low
Peas & beans (Pulses),Rabi,Haryana,994.0,1100,Low
Potato,Whole Year,Haryana,10521.0,256900,Low
Rapeseed &Mustard,Rabi,Haryana,619257.0,965000,Low
Rice,Kharif,Haryana,1015191.0,2790000,Low
Sannhamp,Whole Year,Haryana,462.0,100,Low
Sesamum,Kharif,Haryana,3569.0,1000,Low
Sugarcane,Whole Year,Haryana,160257.0,9280000,Low
Sunflower,Rabi,Haryana,5785.0,9700,Low
Sweet potato,Whole Year,Haryana,77.0,1600,Low
Urad,Kharif,Haryana,2419.0,400,Low
Wheat,Rabi,Haryana,2315496.0,9114000,Low
Arhar/Tur,Kharif,Jharkhand,22500.06,32221,Mid
Barley,Rabi,Jharkhand,4519.82,3990,Mid
Gram,Rabi,Jharkhand,15155.21,12862,Mid
Maize,Autumn,Jharkhand,89591.91,136371,Mid
Masoor,Rabi,Jharkhand,6993.61,8681,Mid
Onion,Whole Year,Jharkhand,1137.98,9198,Mid
Potato,Rabi,Jharkhand,9350.04,73414,Mid
Potato,Winter,Jharkhand,13174.37,121890,Mid
Ragi,Autumn,Jharkhand,73301.3,50316,Mid
Rapeseed &Mustard,Rabi,Jharkhand,6119.0,4851,Mid
Rice,Autumn,Jharkhand,614160.1,418254,Mid
Rice,Winter,Jharkhand,1437560.59,1525099,Mid
Sugarcane,Whole Year,Jharkhand,338.45,966,Mid
Wheat,Rabi,Jharkhand,60269.7,80183,Mid
Arhar/Tur,Kharif,Madhya Pradesh,311195.0,251757,Mid
Bajra,Kharif,Madhya Pradesh,201165.0,281430,Mid
Banana,Whole Year,Madhya Pradesh,15985.0,457194,Mid
Barley,Rabi,Madhya Pradesh,84256.0,123182,Mid
Castor seed,Kharif,Madhya Pradesh,1523.0,572,Mid
Coriander,Whole Year,Madhya Pradesh,125074.0,46968,Mid
Cotton(lint),Kharif,Madhya Pradesh,557169.0,628304,Mid
Dry chillies,Whole Year,Madhya Pradesh,48810.0,38365,Mid
Garlic,Whole Year,Madhya Pradesh,33158.0,137875,Mid
Ginger,Kharif,Madhya Pradesh,5067.0,6284,Mid
Groundnut,Kharif,Madhya Pradesh,214353.0,247578,Mid
Horse-gram,Kharif,Madhya Pradesh,30880.0,9527,Mid
Horse-gram,Rabi,Madhya Pradesh,152.0,43,Mid
Jowar,Kharif,Madhya Pradesh,768501.0,936803,Mid
Jowar,Rabi,Madhya Pradesh,3431.0,4182,Mid
Linseed,Rabi,Madhya Pradesh,143384.0,61655,Mid
Maize,Kharif,Madhya Pradesh,898618.0,1858342,Mid
Masoor,Rabi,Madhya Pradesh,17.0,8,Mid
Mesta,Kharif,Madhya Pradesh,4700.0,10600,Mid
Moong(Green Gram),Kharif,Madhya Pradesh,709.0,172,Mid
Niger seed,Kharif,Madhya Pradesh,102368.0,23455,Mid
Onion,Whole Year,Madhya Pradesh,30958.0,416137,Mid
Other  Rabi pulses,Rabi,Madhya Pradesh,737005.0,377983,Mid
Potato,Whole Year,Madhya Pradesh,46546.0,667656,Mid
Ragi,Kharif,Madhya Pradesh,514.0,136,Mid
Rapeseed &Mustard,Rabi,Madhya Pradesh,535540.0,579990,Mid
Rice,Kharif,Madhya Pradesh,1708583.0,1743430,Mid
Safflower,Rabi,Madhya Pradesh,632.0,172,Mid
Sannhamp,Whole Year,Madhya Pradesh,5584.0,11127,Mid
Sesamum,Kharif,Madhya Pradesh,144080.0,50572,Mid
Small millets,Kharif,Madhya Pradesh,400775.0,122503,Mid
Sugarcane,Whole Year,Madhya Pradesh,43141.0,1870120,Mid
Sunflower,Kharif,Madhya Pradesh,1984.0,1062,Mid
Sweet potato,Whole Year,Madhya Pradesh,3821.0,21742,Mid
Turmeric,Whole Year,Madhya Pradesh,655.0,682,Mid
Urad,Kharif,Madhya Pradesh,610876.0,224268,Mid
Urad,Rabi,Madhya Pradesh,5693.0,2331,Mid
Arhar/Tur,Kharif,Maharashtra,1046300.0,693000,Mid
Bajra,Kharif,Maharashtra,1325400.0,896300,Mid
Banana,Whole Year,Maharashtra,57700.0,3634720,Mid
Gram,Rabi,Maharashtra,795200.0,421100,Mid
Groundnut,Kharif,Maharashtra,324100.0,355200,Mid
Groundnut,Summer,Maharashtra,54700.0,81600,Mid
Jowar,Kharif,Maharashtra,1586100.0,2111000,Mid
Linseed,Rabi,Maharashtra,63400.0,14700,Mid
Maize,Kharif,Maharashtra,311800.0,671000,Mid
Maize,Rabi,Maharashtra,57900.0,81100,Mid
Moong(Green Gram),Kharif,Maharashtra,700100.0,390500,Mid
Niger seed,Kharif,Maharashtra,53600.0,17400,Mid
Onion,Whole Year,Maharashtra,133622.0,1663240,Mid
Other  Rabi pulses,Rabi,Maharashtra,129800.0,50100,Mid
Ragi,Kharif,Maharashtra,146900.0,170000,Mid
Rapeseed &Mustard,Rabi,Maharashtra,10300.0,2600,Mid
Rice,Kharif,Maharashtra,1500400.0,2768600,Mid
Rice,Summer,Maharashtra,29500.0,65500,Mid
Safflower,Rabi,Maharashtra,244700.0,87300,Mid
Sesamum,Kharif,Maharashtra,116800.0,37200,Mid
Sesamum,Rabi,Maharashtra,3600.0,800,Mid
Small millets,Kharif,Maharashtra,68600.0,38100,Mid
Small millets,Rabi,Maharashtra,16200.0,5000,Mid
Soyabean,Kharif,Maharashtra,1589100.0,2219200,Mid
Sugarcane,Whole Year,Maharashtra,442500.0,25668400,Mid
Sunflower,Kharif,Maharashtra,89000.0,32400,Mid
Sunflower,Rabi,Maharashtra,182500.0,65400,Mid
Sunflower,Summer,Maharashtra,4000.0,3200,Mid
Urad,Kharif,Maharashtra,600700.0,359200,Mid
Wheat,Rabi,Maharashtra,664700.0,778200,Mid
Arhar/Tur,Kharif,Manipur,40.0,20,Low
Banana,Whole Year,Manipur,1950.0,15308,Low
Cashewnut,Whole Year,Manipur,325.0,130,Low
Dry chillies,Whole Year,Manipur,13390.0,7850,Low
Ginger,Kharif,Manipur,1450.0,2390,Low
Maize,Kharif,Manipur,2340.0,7530,Low
Onion,Whole Year,Manipur,970.0,2060,Low
Peas & beans (Pulses),Kharif,Manipur,3980.0,2030,Low
Rapeseed &Mustard,Rabi,Manipur,20.0,10,Low
Rice,Kharif,Manipur,157830.0,381240,Low
Sesamum,Kharif,Manipur,810.0,400,Low
Soyabean,Kharif,Manipur,320.0,290,Low
Sugarcane,Whole Year,Manipur,330.0,10780,Low
Sweet potato,Whole Year,Manipur,102.0,673,Low
Tapioca,Whole Year,Manipur,243.0,1360,Low
Turmeric,Whole Year,Manipur,550.0,380,Low
Arhar/Tur,Kharif,Mizoram,61.0,67,High
Arhar/Tur,Rabi,Mizoram,211.0,110,High
Cotton(lint),Kharif,Mizoram,343.0,1336,High
Gram,Kharif,Mizoram,23.0,25,High
Gram,Rabi,Mizoram,23.0,18,High
Maize,Kharif,Mizoram,9765.0,19005,High
Maize,Rabi,Mizoram,716.0,1277,High
Masoor,Rabi,Mizoram,11.0,8,High
Moong(Green Gram),Kharif,Mizoram,24.0,30,High
Moong(Green Gram),Rabi,Mizoram,44.0,46,High
Other  Rabi pulses,Rabi,Mizoram,1925.0,1570,High
Peas & beans (Pulses),Kharif,Mizoram,165.0,172,High
Peas & beans (Pulses),Rabi,Mizoram,346.0,376,High
Potato,Whole Year,Mizoram,363.0,893,High
Rice,Kharif,Mizoram,59196.0,114630,High
Sesamum,Kharif,Mizoram,3285.0,2019,High
Soyabean,Kharif,Mizoram,1978.0,1963,High
Sugarcane,Whole Year,Mizoram,1393.0,36174,High
Tapioca,Whole Year,Mizoram,139.0,690,High
Tobacco,Whole Year,Mizoram,460.0,404,High
Arhar/Tur,Kharif,Nagaland,7500.0,7000,High
Bajra,Kharif,Nagaland,3000.0,5000,High
Barley,Rabi,Nagaland,6000.0,10000,High
Cotton(lint),Kharif,Nagaland,2000.0,150,High
Gram,Rabi,Nagaland,1500.0,2000,High
Groundnut,Kharif,Nagaland,2000.0,3000,High
Jowar,Kharif,Nagaland,3000.0,5000,High
Jute,Kharif,Nagaland,2000.0,11000,High
Linseed,Rabi,Nagaland,8000.0,6400,High
Maize,Kharif,Nagaland,45000.0,78000,High
Maize,Rabi,Nagaland,140.0,260,High
Masoor,Rabi,Nagaland,2500.0,1070,High
Moong(Green Gram),Kharif,Nagaland,2000.0,3000,High
Other  Rabi pulses,Rabi,Nagaland,4030.0,3500,High
Peas & beans (Pulses),Kharif,Nagaland,1370.0,2000,High
Peas & beans (Pulses),Rabi,Nagaland,6840.0,4930,High
Potato,Whole Year,Nagaland,5110.0,43540,High
Rapeseed &Mustard,Rabi,Nagaland,16000.0,12800,High
Rice,Kharif,Nagaland,155000.0,220990,High
Rice,Rabi,Nagaland,1000.0,2000,High
Sesamum,Kharif,Nagaland,5000.0,5000,High
Small millets,Kharif,Nagaland,7830.0,8000,High
Soyabean,Kharif,Nagaland,26000.0,36000,High
Sugarcane,Whole Year,Nagaland,2800.0,128890,High
Sunflower,Kharif,Nagaland,2500.0,5000,High
Sunflower,Rabi,Nagaland,1000.0,1000,High
Wheat,Rabi,Nagaland,10000.0,19500,High
Arhar/Tur,Kharif,Odisha,136540.0,95590,High
Bajra,Kharif,Odisha,3270.0,1720,High
Castor seed,Kharif,Odisha,10900.0,5590,High
Castor seed,Rabi,Odisha,6830.0,3050,High
Coriander,Whole Year,Odisha,19010.0,9000,High
Dry chillies,Whole Year,Odisha,75040.0,63180,High
Garlic,Whole Year,Odisha,10850.0,34320,High
Ginger,Kharif,Odisha,15480.0,30020,High
Gram,Rabi,Odisha,28570.0,17670,High
Groundnut,Kharif,Odisha,77176.0,93133,High
Horse-gram,Kharif,Odisha,87826.0,24752,High
Jowar,Kharif,Odisha,11090.0,6380,High
Jute,Kharif,Odisha,2590.0,18148,High
Linseed,Rabi,Odisha,18240.0,7180,High
Maize,Kharif,Odisha,55549.0,78744,High
Maize,Rabi,Odisha,13760.0,18180,High
Masoor,Rabi,Odisha,5860.0,2430,High
Moong(Green Gram),Kharif,Odisha,257261.0,60081,High
Niger seed,Kharif,Odisha,110640.0,25660,High
Niger seed,Rabi,Odisha,19610.0,6170,High
Onion,Whole Year,Odisha,26550.0,240340,High
Other  Rabi pulses,Rabi,Odisha,35250.0,20190,High
Potato,Whole Year,Odisha,7303.0,75823,High
Ragi,Kharif,Odisha,70490.0,44575,High
Rapeseed &Mustard,Rabi,Odisha,15907.0,3065,High
Safflower,Rabi,Odisha,1620.0,710,High
Sesamum,Kharif,Odisha,37716.0,7776,High
Small millets,Kharif,Odisha,26570.0,11510,High
Sugarcane,Whole Year,Odisha,14565.0,858096,High
Sunflower,Kharif,Odisha,820.0,470,High
Sunflower,Rabi,Odisha,5230.0,3920,High
Sweet potato,Whole Year,Odisha,47030.0,393560,High
Tobacco,Whole Year,Odisha,5310.0,3490,High
Turmeric,Whole Year,Odisha,23780.0,56420,High
Urad,Kharif,Odisha,135994.0,36794,High
Wheat,Rabi,Odisha,5129.0,7517,High
Arhar/Tur,Kharif,Punjab,9700.0,9000,Low
Bajra,Kharif,Punjab,8000.0,8000,Low
Barley,Rabi,Punjab,23000.0,77000,Low
Cotton(lint),Kharif,Punjab,452000.0,1478000,Low
Gram,Rabi,Punjab,6000.0,5400,Low
Groundnut,Kharif,Punjab,4400.0,4000,Low
Guar seed,Whole Year,Punjab,38500.0,27100,Low
Maize,Kharif,Punjab,154000.0,459000,Low
Masoor,Rabi,Punjab,3600.0,2300,Low
Moong(Green Gram),Kharif,Punjab,18900.0,15800,Low
Moth,Kharif,Punjab,600.0,400,Low
Rapeseed &Mustard,Rabi,Punjab,52000.0,62000,Low
Rice,Kharif,Punjab,2614000.0,9656000,Low
Sesamum,Kharif,Punjab,10600.0,3600,Low
Sugarcane,Whole Year,Punjab,123000.0,6620000,Low
Sunflower,Rabi,Punjab,20000.0,34000,Low
Urad,Kharif,Punjab,5200.0,2200,Low
Arhar/Tur,Kharif,Uttar Pradesh,360467.0,395677,Mid
Bajra,Kharif,Uttar Pradesh,924202.0,1188103,Mid
Barley,Rabi,Uttar Pradesh,233928.0,516818,Mid
Gram,Rabi,Uttar Pradesh,771682.0,800270,Mid
Groundnut,Kharif,Uttar Pradesh,85143.0,56879,Mid
Jowar,Kharif,Uttar Pradesh,300167.0,298075,Mid
Linseed,Rabi,Uttar Pradesh,36435.0,17968,Mid
Maize,Kharif,Uttar Pradesh,817385.0,1117621,Mid
Maize,Rabi,Uttar Pradesh,4172.0,5704,Mid
Maize,Summer,Uttar Pradesh,20641.0,28216,Mid
Masoor,Rabi,Uttar Pradesh,571992.0,515023,Mid
Moong(Green Gram),Kharif,Uttar Pradesh,35227.0,8228,Mid
Moong(Green Gram),Summer,Uttar Pradesh,34070.0,18128,Mid
Moth,Kharif,Uttar Pradesh,379.0,146,Mid
Onion,Rabi,Uttar Pradesh,8781.0,126033,Mid
Onion,Summer,Uttar Pradesh,11390.0,112405,Mid
Peas & beans (Pulses),Rabi,Uttar Pradesh,399208.0,547690,Mid
Potato,Whole Year,Uttar Pradesh,441796.0,9540059,Mid
Ragi,Rabi,Uttar Pradesh,221.0,323,Mid
Rapeseed &Mustard,Rabi,Uttar Pradesh,536115.0,533534,Mid
Rice,Summer,Uttar Pradesh,7839.0,18016,Mid
Sannhamp,Whole Year,Uttar Pradesh,3876.0,1167,Mid
Sesamum,Kharif,Uttar Pradesh,94950.0,12307,Mid
Soyabean,Kharif,Uttar Pradesh,4954.0,5315,Mid
Sunflower,Kharif,Uttar Pradesh,12044.0,20111,Mid
Tobacco,Whole Year,Uttar Pradesh,23384.0,155821,Mid
Turmeric,Whole Year,Uttar Pradesh,887.0,1604,Mid
Urad,Kharif,Uttar Pradesh,566876.0,134187,Mid
Urad,Summer,Uttar Pradesh,57741.0,28301,Mid
Arhar/Tur,Kharif,Uttarakhand,1962.0,1453,High
Barley,Rabi,Uttarakhand,24940.0,25126,High
Garlic,Whole Year,Uttarakhand,2747.0,17920,High
Gram,Rabi,Uttarakhand,766.0,601,High
Groundnut,Kharif,Uttarakhand,1273.0,1267,High
Horse-gram,Kharif,Uttarakhand,8171.0,6066,High
Maize,Kharif,Uttarakhand,31209.0,47446,High
Maize,Summer,Uttarakhand,137.0,224,High
Masoor,Rabi,Uttarakhand,11618.0,7168,High
Moong(Green Gram),Summer,Uttarakhand,39.0,12,High
Onion,Whole Year,Uttarakhand,1719.0,19183,High
Other  Rabi pulses,Rabi,Uttarakhand,43.0,22,High
Peas & beans (Pulses),Rabi,Uttarakhand,4451.0,3386,High
Potato,Whole Year,Uttarakhand,16054.0,261765,High
Ragi,Kharif,Uttarakhand,126421.0,165549,High
Rapeseed &Mustard,Rabi,Uttarakhand,12545.0,10025,High
Rice,Kharif,Uttarakhand,271671.0,520831,High
Rice,Summer,Uttarakhand,5655.0,21126,High
Sesamum,Kharif,Uttarakhand,1857.0,294,High
Soyabean,Kharif,Uttarakhand,13998.0,15045,High
Sugarcane,Whole Year,Uttarakhand,116877.0,7023220,High
Sunflower,Kharif,Uttarakhand,262.0,301,High
Tobacco,Whole Year,Uttarakhand,23.0,78,High
Urad,Kharif,Uttarakhand,10774.0,3905,High
Urad,Summer,Uttarakhand,645.0,233,High
Wheat,Rabi,Uttarakhand,383387.0,729653,High
Arhar/Tur,Kharif,Andhra Pradesh,471825.0,215214,Low
Arhar/Tur,Rabi,Andhra Pradesh,8452.0,3792,Low
Bajra,Kharif,Andhra Pradesh,83441.0,74571,Low
Bajra,Rabi,Andhra Pradesh,10128.0,6712,Low
Banana,Whole Year,Andhra Pradesh,40906.0,980481,Low
Cashewnut,Whole Year,Andhra Pradesh,150352.0,33571,Low
Castor seed,Kharif,Andhra Pradesh,271600.0,105437,Low
Coriander,Whole Year,Andhra Pradesh,23981.0,9314,Low
Cotton(lint),Kharif,Andhra Pradesh,1178419.0,2190549,Low
Dry chillies,Kharif,Andhra Pradesh,186120.0,599570,Low
Dry chillies,Rabi,Andhra Pradesh,50419.0,148939,Low
Ginger,Whole Year,Andhra Pradesh,1873.0,10906,Low
Gram,Kharif,Andhra Pradesh,111.0,98,Low
Gram,Rabi,Andhra Pradesh,341228.0,345312,Low
Groundnut,Kharif,Andhra Pradesh,1605390.0,1248565,Low
Groundnut,Rabi,Andhra Pradesh,235743.0,390676,Low
Horse-gram,Kharif,Andhra Pradesh,10077.0,4552,Low
Horse-gram,Rabi,Andhra Pradesh,56470.0,21003,Low
Jowar,Kharif,Andhra Pradesh,200661.0,224757,Low
Jowar,Rabi,Andhra Pradesh,299732.0,290800,Low
Linseed,Rabi,Andhra Pradesh,4181.0,467,Low
Maize,Kharif,Andhra Pradesh,505358.0,1238622,Low
Maize,Rabi,Andhra Pradesh,151474.0,824920,Low
Mesta,Kharif,Andhra Pradesh,53629.0,458390,Low
Moong(Green Gram),Kharif,Andhra Pradesh,304051.0,110550,Low
Moong(Green Gram),Rabi,Andhra Pradesh,150094.0,48901,Low
Niger seed,Kharif,Andhra Pradesh,15640.0,6101,Low
Onion,Kharif,Andhra Pradesh,21907.0,344540,Low
Onion,Rabi,Andhra Pradesh,12248.0,258886,Low
Other  Rabi pulses,Rabi,Andhra Pradesh,17609.0,4724,Low
Potato,Whole Year,Andhra Pradesh,4037.0,27527,Low
Ragi,Kharif,Andhra Pradesh,61063.0,73142,Low
Ragi,Rabi,Andhra Pradesh,7924.0,14276,Low
Rapeseed &Mustard,Rabi,Andhra Pradesh,3623.0,904,Low
Rice,Kharif,Andhra Pradesh,2215067.0,6392717,Low
Rice,Rabi,Andhra Pradesh,871135.0,3208328,Low
Safflower,Rabi,Andhra Pradesh,19007.0,8288,Low
Sesamum,Kharif,Andhra Pradesh,169457.0,23861,Low
Sesamum,Rabi,Andhra Pradesh,39827.0,13803,Low
Small millets,Kharif,Andhra Pradesh,47209.0,23108,Low
Small millets,Rabi,Andhra Pradesh,515.0,257,Low
Soyabean,Kharif,Andhra Pradesh,77158.0,117898,Low
Sugarcane,Whole Year,Andhra Pradesh,209536.0,15739172,Low
Sunflower,Kharif,Andhra Pradesh,476116.0,290245,Low
Sunflower,Rabi,Andhra Pradesh,332752.0,210955,Low
Sweet potato,Whole Year,Andhra Pradesh,1193.0,7829,Low
Tapioca,Whole Year,Andhra Pradesh,20137.0,146784,Low
